date,hour,location,district,crime_category,is_valid
2016-10-10,1,臺中市西屯區臺灣大道4段,西屯區,機車竊盜,1
2016-10-10,13,臺中市太平區中山路2段,太平區,機車竊盜,1
2016-10-10,20,臺中市太平區東平路東平夜市,太平區,機車竊盜,1
2016-10-11,7,臺中市太平區光興路1215巷,太平區,機車竊盜,1
2016-10-12,0,臺中市西屯區順和一街,西屯區,機車竊盜,1
2016-10-12,15,臺中市太平區太平路,太平區,機車竊盜,1
2016-10-13,15,臺中市北屯區山西路與瀋陽路口,北屯區,機車竊盜,1
2016-10-13,18,臺中市烏日區中華路,烏日區,機車竊盜,1
2016-10-14,1,臺中市東區南門路,東區,機車竊盜,1
2016-10-14,6,臺中市烏日區中華路,烏日區,機車竊盜,1
2016-10-14,9,臺中市北屯區軍功路2段,北屯區,機車竊盜,1
2016-10-14,10,臺中市西屯區文華路1段,西屯區,機車竊盜,1
2016-10-14,15,臺中市太平區成功路395巷,太平區,機車竊盜,1
2016-10-17,15,臺中市中區塗城路,中區,機車竊盜,1
2016-10-17,15,臺中市太平區長億六街,太平區,機車竊盜,1
2016-10-18,0,臺中市南屯區春安里春安路與春安二路,南屯區,機車竊盜,1
2016-10-19,20,臺中市太平區精美路301巷,太平區,機車竊盜,1
2016-10-20,19,臺中市梧棲區永興路1段,梧棲區,機車竊盜,1
2016-10-21,7,臺中市東區自由路3段,東區,機車竊盜,1
2016-10-21,11,臺中市大里區塗城路735巷,大里區,機車竊盜,1
2016-10-21,11,臺中市中區自由路2段,中區,機車竊盜,1
2016-10-23,20,臺中市豐原區忠孝街105巷,豐原區,機車竊盜,1
2016-10-24,1,臺中市西屯區櫻花路,西屯區,機車竊盜,1
2016-10-24,12,臺中市東區自由一街與自由三街口,東區,機車竊盜,1
2016-10-27,19,臺中市大雅區民生路三段,大雅區,機車竊盜,1
2016-10-28,8,臺中市西屯區臺灣大道2段,西屯區,機車竊盜,1
2016-11-02,16,臺中市西區繼光街11巷,西區,機車竊盜,1
2016-11-05,14,臺中市豐原區育仁路,豐原區,機車竊盜,1
2016-11-06,20,臺中市西區忠仁路75巷,西區,機車竊盜,1
2016-11-07,11,臺中市西區貴和街,西區,機車竊盜,1
2016-11-08,10,臺中市西屯區中康街,西屯區,機車竊盜,1
2016-11-08,22,臺中市北區精武路,北區,機車竊盜,1
2016-11-11,17,臺中市南區南和一街11巷,南區,機車竊盜,1
2016-11-11,17,臺中市烏日區高鐵東路人行道上,烏日區,機車竊盜,1
2016-11-12,3,臺中市太平區中山路3段1巷,太平區,機車竊盜,1
2016-11-12,10,臺中市霧峰區南柳里柳豐路,霧峰區,機車竊盜,1
2016-11-13,3,臺中市烏日區中山路2段昌明巷,烏日區,機車竊盜,1
2016-11-14,19,臺中市梧棲區文華街222巷,梧棲區,機車竊盜,1
2016-11-15,8,臺中市中區大墩里31鄰三民路3段,中區,機車竊盜,1
2016-11-17,15,臺中市西屯區西屯路三段,西屯區,機車竊盜,1
2016-11-19,0,臺中市西屯區東大路一段,西屯區,機車竊盜,1
2016-11-19,1,臺中市豐原區中興路279巷,豐原區,機車竊盜,1
2016-11-21,4,臺中市沙鹿區中正街,沙鹿區,機車竊盜,1
2016-11-21,12,臺中市北屯區東光路892巷,北屯區,機車竊盜,1
2016-11-22,6,臺中市西區中美街,西區,機車竊盜,1
2016-11-23,21,臺中市烏日區中山路1段329巷,烏日區,機車竊盜,1
2016-11-25,14,臺中市北屯區文昌東十二街,北屯區,機車竊盜,1
2016-11-25,16,臺中市西區臺灣大道2段,西區,機車竊盜,1
2016-11-25,19,臺中市大肚區王福街937巷,大肚區,機車竊盜,1
2016-11-25,19,臺中市大肚區王福街937巷,大肚區,機車竊盜,1
2016-11-26,8,臺中市大甲區經國路,大甲區,機車竊盜,1
2016-11-26,20,臺中市西屯區國安一路與玉門路口前,西屯區,機車竊盜,1
2016-11-26,20,臺中市西屯區國安一路235巷口,西屯區,機車竊盜,1
2016-11-26,22,臺中市烏日區三民街258號烏日火車站前,烏日區,機車竊盜,1
2016-11-27,22,臺中市清水區中正街73巷,清水區,機車竊盜,1
2016-11-28,11,臺中市烏日區光明路157巷38弄,烏日區,機車竊盜,1
2016-11-28,15,臺中市西區柳川東路,西區,機車竊盜,1
2016-11-29,9,臺中市大里區中興路2段747巷,大里區,機車竊盜,1
2016-11-30,1,臺中市豐原區圓環北路2段,豐原區,機車竊盜,1
2016-11-30,7,臺中市清水區臨港路7段612巷,清水區,機車竊盜,1
2016-12-01,12,臺中市西區府後街,西區,機車竊盜,1
2016-12-03,9,臺中市中區綠川西街,中區,機車竊盜,1
2016-12-03,10,臺中市北屯區北屯路,北屯區,機車竊盜,1
2016-12-04,9,臺中市北區博館一街、英才路,北區,機車竊盜,1
2016-12-04,16,臺中市豐原區三豐路,豐原區,機車竊盜,1
2016-12-05,6,臺中市沙鹿區鎮政路46巷,沙鹿區,機車竊盜,1
2016-12-07,21,臺中市東區進化路與福明街口,東區,機車竊盜,1
2016-12-09,12,臺中市西屯區臺灣大道四段,西屯區,機車竊盜,1
2016-12-11,3,臺中市南區復興路與南平路,南區,機車竊盜,1
2016-12-11,12,臺中市北區崇德路1段,北區,機車竊盜,1
2016-12-11,17,臺中市北區崇德路1段,北區,機車竊盜,1
2016-12-15,3,臺中市太平區振福路,太平區,機車竊盜,1
2016-12-16,4,臺中市東區大智路、信義街,東區,機車竊盜,1
2016-12-20,8,臺中市北屯區東山路1段,北屯區,機車竊盜,1
2016-12-20,16,臺中市烏日區慶光路,烏日區,機車竊盜,1
2016-12-20,17,臺中市烏日區溪南路1段506巷,烏日區,機車竊盜,1
2016-12-22,5,臺中市北區瑞祥街,北區,機車竊盜,1
2016-12-22,14,臺中市北區光大路,北區,機車竊盜,1
2016-12-24,7,臺中市西區建國路,西區,機車竊盜,1
2016-12-24,19,臺中市清水區臨海路與甲南路,清水區,機車竊盜,1
2016-12-25,8,臺中市豐原區水源路611巷,豐原區,機車竊盜,1
2016-12-26,8,臺中市西區四維街,西區,機車竊盜,1
2016-12-27,11,臺中市西屯區朝馬一街與朝富二街口機車停車格,西屯區,機車竊盜,1
2016-12-28,7,臺中市南區濟世街2巷,南區,機車竊盜,1
2016-12-28,9,臺中市太平區新平路2段,太平區,機車竊盜,1
2016-12-29,19,臺中市北區北平三街,北區,機車竊盜,1
2016-12-31,17,臺中市豐原區豐勢路一段,豐原區,機車竊盜,1
2017-01-01,19,臺中市北屯區天津路4段,北屯區,機車竊盜,1
2017-01-04,15,臺中市烏日區榮泉里中山路3段成功火車站前站道路,烏日區,機車竊盜,1
2017-01-05,10,臺中市北區雙十路與錦新街口,北區,機車竊盜,1
2017-01-06,22,臺中市西屯區西安街,西屯區,機車竊盜,1
2017-01-07,10,臺中市中區公園路,中區,機車竊盜,1
2017-01-07,17,臺中市太平區中山路三段,太平區,機車竊盜,1
2017-01-08,10,臺中市大里區鳳凰路202巷,大里區,機車竊盜,1
2017-01-08,20,臺中市北屯區文昌東六街,北屯區,機車竊盜,1
2017-01-09,0,臺中市西屯區臺灣大道與朝富路口,西屯區,機車竊盜,1
2017-01-09,3,臺中市南區忠明南路,南區,機車竊盜,1
2017-01-09,5,臺中市北區德化街32巷,北區,機車竊盜,1
2017-01-10,3,臺中市南區永和街156巷,南區,機車竊盜,1
2017-01-11,1,臺中市中區自由、光復路,中區,機車竊盜,1
2017-01-13,11,臺中市西屯區福星路,西屯區,機車竊盜,1
2017-01-14,2,臺中市西屯區臺灣大道四段,西屯區,機車竊盜,1
2017-01-15,2,臺中市西區篤信街,西區,機車竊盜,1
2017-01-15,2,臺中市西區篤信街,西區,機車竊盜,1
2017-01-16,3,臺中市南屯區向心路,南屯區,機車竊盜,1
2017-01-17,19,臺中市西屯區黎明路三段,西屯區,機車竊盜,1
2017-01-17,22,臺中市北區三民路與育才北路口,北區,機車竊盜,1
2017-01-18,15,臺中市大里區爽文路,大里區,機車竊盜,1
2017-01-19,19,臺中市北區三民路3段,北區,機車竊盜,1
2017-01-22,14,臺中市太平區中和街,太平區,機車竊盜,1
2017-01-23,1,臺中市西屯區逢甲路,西屯區,機車竊盜,1
2017-01-25,12,臺中市西區市府路,西區,機車竊盜,1
2017-01-25,21,臺中市南區大慶街2段,南區,機車竊盜,1
2017-01-26,1,臺中市西屯區市政北七路與惠來路口,西屯區,機車竊盜,1
2017-01-26,18,臺中市北屯區太原路與東光路口,北屯區,機車竊盜,1
2017-01-30,1,臺中市大雅區大林路271巷,大雅區,機車竊盜,1
2017-01-30,2,臺中市大甲區文武路,大甲區,機車竊盜,1
2017-02-02,3,臺中市西屯區惠來路3段52巷,西屯區,機車竊盜,1
2017-02-02,8,臺中市龍井區新興路3巷,龍井區,機車竊盜,1
2017-02-03,18,臺中市南區南平路,南區,機車竊盜,1
2017-02-04,4,臺中市北屯區文心路4段,北屯區,機車竊盜,1
2017-02-05,12,臺中市西屯區西屯路一段167巷內,西屯區,機車竊盜,1
2017-02-05,18,臺中市北區三民路3段,北區,機車竊盜,1
2017-02-06,5,臺中市東區新民街,東區,機車竊盜,1
2017-02-06,14,臺中市太平區建興路,太平區,機車竊盜,1
2017-02-06,23,臺中市豐原區圓環北路一段,豐原區,機車竊盜,1
2017-02-07,9,臺中市大里區文心南路中投西路口,大里區,機車竊盜,1
2017-02-08,8,臺中市北區文心路4段,北區,機車竊盜,1
2017-02-08,14,臺中市東區振興路100巷,東區,機車竊盜,1
2017-02-08,17,臺中市西區樂群街,西區,機車竊盜,1
2017-02-10,23,臺中市豐原區三民路,豐原區,機車竊盜,1
2017-02-12,7,臺中市南屯區文昌街,南屯區,機車竊盜,1
2017-02-13,5,臺中市西屯區漢口路2段,西屯區,機車竊盜,1
2017-02-13,14,臺中市南屯區黎明東街,南屯區,機車竊盜,1
2017-02-14,6,臺中市北區五常街251巷,北區,機車竊盜,1
2017-02-14,8,臺中市西區成功路,西區,機車竊盜,1
2017-02-14,8,臺中市南區工學六街、大慶街,南區,機車竊盜,1
2017-02-16,2,臺中市大肚區華山路,大肚區,機車竊盜,1
2017-02-16,3,臺中市大肚區華昌街,大肚區,機車竊盜,1
2017-02-16,7,臺中市大肚區營埔3街18巷,大肚區,機車竊盜,1
2017-02-16,14,臺中市霧峰區四德路,霧峰區,機車竊盜,1
2017-02-17,9,臺中市西屯區臺灣大道四段,西屯區,機車竊盜,1
2017-02-18,18,臺中市豐原區三豐路二段,豐原區,機車竊盜,1
2017-02-19,2,臺中市太平區振福路,太平區,機車竊盜,1
2017-02-19,22,臺中市豐原區中正路,豐原區,機車竊盜,1
2017-02-20,16,臺中市豐原區南陽公園,豐原區,機車竊盜,1
2017-02-21,0,臺中市東區進化路221巷,東區,機車竊盜,1
2017-02-23,18,臺中市東區八德街武德街口,東區,機車竊盜,1
2017-02-24,20,臺中市大里區國光路東榮路口,大里區,機車竊盜,1
2017-02-25,22,臺中市西屯區福星路逢甲路口,西屯區,機車竊盜,1
2017-02-26,4,臺中市西屯區臺灣大道4段,西屯區,機車竊盜,1
2017-02-27,23,臺中市太平區鵬儀路,太平區,機車竊盜,1
2017-02-28,21,臺中市西屯區福星路停車場,西屯區,機車竊盜,1
2017-03-01,11,臺中市清水區海口北路,清水區,機車竊盜,1
2017-03-02,16,臺中市烏日區建國路,烏日區,機車竊盜,1
2017-03-04,12,臺中市霧峰區中投東路2段,霧峰區,機車竊盜,1
2017-03-05,7,臺中市北區健行路,北區,機車竊盜,1
2017-03-06,18,臺中市潭子區大豐路3段,潭子區,機車竊盜,1
2017-03-07,15,臺中市大里區中興路2段東榮路口,大里區,機車竊盜,1
2017-03-07,23,臺中市西屯區臺灣大道4段,西屯區,機車竊盜,1
2017-03-08,21,臺中市西屯區福星北路,西屯區,機車竊盜,1
2017-03-10,21,臺中市西屯區大進路,西屯區,機車竊盜,1
2017-03-11,13,臺中市北區學士路,北區,機車竊盜,1
2017-03-11,13,臺中市東區雙十路1段,東區,機車竊盜,1
2017-03-11,15,臺中市北區一中街,北區,機車竊盜,1
2017-03-15,10,臺中市西屯區環中路二段,西屯區,機車竊盜,1
2017-03-15,18,臺中市大里區中興路1段,大里區,機車竊盜,1
2017-03-16,5,臺中市西屯區西屯路三段,西屯區,機車竊盜,1
2017-03-16,12,臺中市大里區大峰路,大里區,機車竊盜,1
2017-03-16,16,臺中市東區復興路4段,東區,機車竊盜,1
2017-03-16,23,臺中市西屯區臺灣大道4段,西屯區,機車竊盜,1
2017-03-17,2,臺中市太平區中山路499巷,太平區,機車竊盜,1
2017-03-20,4,臺中市太平區宜欣十街,太平區,機車竊盜,1
2017-03-21,10,臺中市潭子區中山路2段,潭子區,機車竊盜,1
2017-03-21,15,臺中市霧峰區南柳里柳風六街,霧峰區,機車竊盜,1
2017-03-22,13,臺中市北區三民路與太平路,北區,機車竊盜,1
2017-03-24,2,臺中市大里區東榮路55巷,大里區,機車竊盜,1
2017-03-27,12,臺中市烏日區高鐵東路,烏日區,機車竊盜,1
2017-03-29,1,臺中市神岡區和睦路一段61巷,神岡區,機車竊盜,1
2017-03-30,7,臺中市豐原區復興路,豐原區,機車竊盜,1
2017-03-31,1,臺中市南屯區永春南路,南屯區,機車竊盜,1
2017-03-31,15,臺中市北區太原九街,北區,機車竊盜,1
2017-04-01,6,臺中市東區新民街,東區,機車竊盜,1
2017-04-01,11,臺中市北屯區崇興路1段,北屯區,機車竊盜,1
2017-04-01,22,臺中市西屯區國安一路235巷,西屯區,機車竊盜,1
2017-04-02,12,臺中市潭子區雅潭路二段1巷,潭子區,機車竊盜,1
2017-04-02,14,臺中市東區建國路,東區,機車竊盜,1
2017-04-04,4,臺中市南屯區五權西路2段,南屯區,機車竊盜,1
2017-04-04,13,臺中市烏日區建國路路橋旁人行道上,烏日區,機車竊盜,1
2017-04-05,8,臺中市東區練武路229巷,東區,機車竊盜,1
2017-04-06,21,臺中市中區光復路,中區,機車竊盜,1
2017-04-06,23,臺中市大里區國光路1段德芳南路口,大里區,機車竊盜,1
2017-04-07,6,臺中市西屯區臺灣大道4段,西屯區,機車竊盜,1
2017-04-07,6,臺中市霧峰區吉峰路,霧峰區,機車竊盜,1
2017-04-08,1,臺中市西屯區何厝街,西屯區,機車竊盜,1
2017-04-08,6,臺中市南屯區忠勇路,南屯區,機車竊盜,1
2017-04-08,7,臺中市大里區中興路2段671巷,大里區,機車竊盜,1
2017-04-08,11,臺中市中區成功路,中區,機車竊盜,1
2017-04-08,12,臺中市西屯區都會園路901巷,西屯區,機車竊盜,1
2017-04-08,18,臺中市烏日區中華路,烏日區,機車竊盜,1
2017-04-09,6,臺中市南屯區文山里文山二街,南屯區,機車竊盜,1
2017-04-09,16,臺中市西屯區朝富二街,西屯區,機車竊盜,1
2017-04-10,0,臺中市西區民權路,西區,機車竊盜,1
2017-04-10,15,臺中市西屯區臺灣大道二段,西屯區,機車竊盜,1
2017-04-10,18,臺中市西區日興街,西區,機車竊盜,1
2017-04-13,7,臺中市南區美村南路,南區,機車竊盜,1
2017-04-14,20,臺中市豐原區田心路2段,豐原區,機車竊盜,1
2017-04-16,16,臺中市西屯區新興路,西屯區,機車竊盜,1
2017-04-16,17,臺中市西屯區逢甲路,西屯區,機車竊盜,1
2017-04-16,20,臺中市西區三民路1段50巷,西區,機車竊盜,1
2017-04-17,0,臺中市霧峰區中正路1056巷,霧峰區,機車竊盜,1
2017-04-18,2,臺中市北屯區太原路3段269巷,北屯區,機車竊盜,1
2017-04-19,11,臺中市北屯區太原路與三光巷口,北屯區,機車竊盜,1
2017-04-19,17,臺中市北屯區太原路與東光路口,北屯區,機車竊盜,1
2017-04-20,20,臺中市西屯區臺灣大道3段,西屯區,機車竊盜,1
2017-04-21,10,臺中市中區市府路,中區,機車竊盜,1
2017-04-21,11,臺中市北屯區九龍街,北屯區,機車竊盜,1
2017-04-21,16,臺中市太平區旱溪西路2段,太平區,機車竊盜,1
2017-04-22,9,臺中市太平區永平路2段,太平區,機車竊盜,1
2017-04-23,8,臺中市東區和平街,東區,機車竊盜,1
2017-04-23,10,臺中市北屯區北祥街與南京東路口,北屯區,機車竊盜,1
2017-04-23,18,臺中市北屯區東山路1段,北屯區,機車竊盜,1
2017-04-23,19,臺中市北區民權路,北區,機車竊盜,1
2017-04-23,21,臺中市西屯區臺灣大道與河南路口,西屯區,機車竊盜,1
2017-04-24,17,臺中市梧棲區中央路1段,梧棲區,機車竊盜,1
2017-04-25,22,臺中市北屯區文昌二街,北屯區,機車竊盜,1
2017-04-26,9,臺中市東區旱溪街,東區,機車竊盜,1
2017-04-26,17,臺中市南區復興路與合作街口,南區,機車竊盜,1
2017-04-27,15,臺中市后里區三豐路三段與大山路口,后里區,機車竊盜,1
2017-04-28,10,臺中市清水區新興路,清水區,機車竊盜,1
2017-04-28,18,臺中市大里區工業路宏巨2巷,大里區,機車竊盜,1
2017-04-28,20,臺中市北屯區北安街,北屯區,機車竊盜,1
2017-04-28,23,臺中市東區南京路,東區,機車竊盜,1
2017-04-29,17,臺中市大里區三民二街,大里區,機車竊盜,1
2017-04-29,21,臺中市中區大誠街102巷,中區,機車竊盜,1
2017-04-30,6,臺中市烏日區自強街,烏日區,機車竊盜,1
2017-04-30,19,臺中市梧棲區四維路71巷,梧棲區,機車竊盜,1
2017-05-01,13,臺中市北區五權路,北區,機車竊盜,1
2017-05-01,23,臺中市西區臺灣大道2段,西區,機車竊盜,1
2017-05-02,22,臺中市北區一中街179巷,北區,機車竊盜,1
2017-05-05,0,臺中市東勢區延平里第一橫街,東勢區,機車竊盜,1
2017-05-05,2,臺中市沙鹿區中山路田尾巷,沙鹿區,機車竊盜,1
2017-05-05,7,臺中市大里區新仁路2段27巷,大里區,機車竊盜,1
2017-05-05,9,臺中市豐原區豐原大道中正路口,豐原區,機車竊盜,1
2017-05-06,20,臺中市大甲區大安港巷,大甲區,機車竊盜,1
2017-05-07,15,臺中市太平區東平路,太平區,機車竊盜,1
2017-05-09,3,臺中市北區五義街,北區,機車竊盜,1
2017-05-09,3,臺中市太平區中山路1段,太平區,機車竊盜,1
2017-05-09,5,臺中市東區振興路412巷,東區,機車竊盜,1
2017-05-11,6,臺中市豐原區源豐路,豐原區,機車竊盜,1
2017-05-11,7,臺中市東區進化路,東區,機車竊盜,1
2017-05-11,15,臺中市大甲區水源路,大甲區,機車竊盜,1
2017-05-12,21,臺中市烏日區站區一路建國路口,烏日區,機車竊盜,1
2017-05-13,4,臺中市北區進化北路,北區,機車竊盜,1
2017-05-13,7,臺中市西屯區逢甲路,西屯區,機車竊盜,1
2017-05-13,18,臺中市龍井區茄投路1段,龍井區,機車竊盜,1
2017-05-15,0,臺中市清水區中山路,清水區,機車竊盜,1
2017-05-15,20,臺中市大雅區永和路,大雅區,機車竊盜,1
