date,hour,location,district,crime_category,is_valid,latitude,longitude,geocode_method
2017-10-23,1,臺中市東區自強街27巷,東區,住宅竊盜,1,24.129275658362406,120.70187432070156,jittered
2017-10-24,9,臺中市西區自治街207巷,西區,住宅竊盜,1,24.143573316139225,120.65335897241853,jittered
2017-10-24,10,臺中市大雅區昌平路四段406巷,大雅區,住宅竊盜,1,24.232702828982088,120.6464143599891,jittered
2017-10-26,7,臺中市西屯區西墩南一巷,西屯區,住宅竊盜,1,24.1633209810087,120.63586157689623,jittered
2017-10-29,13,臺中市南屯區精誠南路,南屯區,住宅竊盜,1,24.13718274814022,120.6024796993316,jittered
2017-11-04,11,臺中市龍井區新興路東興巷,龍井區,住宅竊盜,1,24.1808900961385,120.5305770654909,jittered
2017-11-06,2,臺中市龍井區新興路,龍井區,住宅竊盜,1,24.185401679365455,120.54620531710577,jittered
2017-11-06,11,臺中市潭子區豐興路1段,潭子區,住宅竊盜,1,24.204828316600185,120.7190693423464,jittered
2017-11-07,22,臺中市潭子區大富路,潭子區,住宅竊盜,1,24.208635967434162,120.70172982951256,jittered
2017-11-07,22,臺中市神岡區大富路,神岡區,住宅竊盜,1,24.24642853607716,120.68162044878831,jittered
2017-11-08,13,臺中市南區南和路38巷,南區,住宅竊盜,1,24.108856105106568,120.65315160619923,jittered
2017-11-11,13,臺中市西屯區福林里福科路,西屯區,住宅竊盜,1,24.19233715725615,120.6278474544731,jittered
2017-11-13,0,臺中市西屯區寧夏西三街,西屯區,住宅竊盜,1,24.183872830800425,120.64186960433219,jittered
2017-11-13,11,臺中市中區民族路,中區,住宅竊盜,1,24.147120075465274,120.67614894314205,jittered
2017-11-14,14,臺中市豐原區豐原大道3段343巷,豐原區,住宅竊盜,1,24.250695045991293,120.73017553813249,jittered
2017-11-14,14,臺中市豐原區豐原大道3段343巷,豐原區,住宅竊盜,1,24.25904601414944,120.70869187740536,jittered
2017-11-14,20,臺中市南區光輝一街,南區,住宅竊盜,1,24.122871079150308,120.6573449212543,jittered
2017-11-17,0,臺中市北區五權路339巷,北區,住宅竊盜,1,24.16036334731898,120.67767416909189,jittered
2017-11-17,1,臺中市豐原區東勢街,豐原區,住宅竊盜,1,24.24790597414936,120.70624340809871,jittered
2017-11-19,3,臺中市太平區環中東路3段499巷,太平區,住宅竊盜,1,24.108408789319455,120.72144338382442,jittered
2017-11-22,12,臺中市東區進德路40巷,東區,住宅竊盜,1,24.14028109429231,120.69919769569997,jittered
2017-11-27,1,臺中市北屯區東山路1段,北屯區,住宅竊盜,1,24.187717038566436,120.69322612820211,jittered
2017-11-28,11,臺中市東區振興路,東區,住宅竊盜,1,24.130310012907398,120.7174,jittered
2017-11-29,21,臺中市大里區新仁路1段217巷,大里區,住宅竊盜,1,24.087933556973056,120.68809609404504,jittered
2017-11-30,1,臺中市大雅區中清東路,大雅區,住宅竊盜,1,24.2263290545447,120.65864600762625,jittered
2017-11-30,10,臺中市豐原區永康路211巷,豐原區,住宅竊盜,1,24.252341520342412,120.71353475388823,jittered
2017-11-30,13,臺中市東區台中路,東區,住宅竊盜,1,24.147249241813864,120.6874,jittered
2017-12-08,14,臺中市南屯區大墩十一街,南屯區,住宅竊盜,1,24.14530736796249,120.5846,jittered
2017-12-08,23,臺中市西屯區何厝里臺灣大道路2段740巷,西屯區,住宅竊盜,1,24.186845168956246,120.62685794045055,jittered
2017-12-10,13,臺中市北屯區松和街110巷,北屯區,住宅竊盜,1,24.17818770416778,120.6734695937996,jittered
2017-12-10,14,臺中市南屯區楓樹里樂田巷,南屯區,住宅竊盜,1,24.138437231872686,120.59877829301848,jittered
2017-12-10,14,臺中市南區忠明南路,南區,住宅竊盜,1,24.112396008748064,120.67141257162066,jittered
2017-12-11,15,臺中市西屯區國安一路233巷,西屯區,住宅竊盜,1,24.19829684987927,120.60580908987049,jittered
2017-12-11,21,臺中市北區太原八街,北區,住宅竊盜,1,24.159058441135468,120.67915089164522,jittered
2017-12-13,17,臺中市潭子區潭興路2段,潭子區,住宅竊盜,1,24.20382272861777,120.69585770877184,jittered
2017-12-14,2,臺中市豐原區民生街,豐原區,住宅竊盜,1,24.25697739443286,120.72133837477952,jittered
2017-12-14,5,臺中市大里區永隆三街180巷,大里區,住宅竊盜,1,24.095423122760703,120.66839067538584,jittered
2017-12-16,21,臺中市北屯區祥順路2段,北屯區,住宅竊盜,1,24.181643787409886,120.7078694611672,jittered
2017-12-22,18,臺中市烏日區公園路,烏日區,住宅竊盜,1,24.098367628862118,120.60944234493313,jittered
2017-12-22,19,臺中市西區忠仁街75巷,西區,住宅竊盜,1,24.132758369391713,120.65585138969743,jittered
2017-12-24,19,臺中市西屯區甘州街,西屯區,住宅竊盜,1,24.158571718971267,120.60765061987101,jittered
2017-12-25,16,臺中市北屯區四平路266巷,北屯區,住宅竊盜,1,24.18444237809373,120.70781256844674,jittered
2017-12-26,9,臺中市豐原區三豐路一段375巷,豐原區,住宅竊盜,1,24.26085264523724,120.7211476820227,jittered
2017-12-28,11,臺中市北區大誠街130巷,北區,住宅竊盜,1,24.167269855953005,120.67847238835964,jittered
2017-12-29,15,臺中市北區太平路141巷,北區,住宅竊盜,1,24.156767296224146,120.68499609402727,jittered
2017-12-29,17,臺中市南屯區黎明路2段478巷,南屯區,住宅竊盜,1,24.143623234474603,120.62111081890089,jittered
2017-12-30,10,臺中市大里區大明路332巷,大里區,住宅竊盜,1,24.09934421816906,120.6665137991549,jittered
2018-01-02,4,臺中市北區新北里12鄰尊賢街,北區,住宅竊盜,1,24.153714231116297,120.67187618061497,jittered
2018-01-03,2,臺中市東區育英路,東區,住宅竊盜,1,24.144026701575406,120.7005293809372,jittered
2018-01-04,20,臺中市北區中華路2段173巷,北區,住宅竊盜,1,24.16549101977146,120.68426495714533,jittered
2018-01-06,5,臺中市西屯區大恩街,西屯區,住宅竊盜,1,24.18741349510481,120.61010104754682,jittered
2018-01-10,10,臺中市豐原區育英路177巷,豐原區,住宅竊盜,1,24.236810281639535,120.70847606693646,jittered
2018-01-10,17,臺中市北區篤行路,北區,住宅竊盜,1,24.16670845785842,120.68299360924017,jittered
2018-01-11,15,臺中市北區育強路,北區,住宅竊盜,1,24.151682733157433,120.6786525845806,jittered
2018-01-15,19,臺中市大雅區民生路三段111巷,大雅區,住宅竊盜,1,24.23008846164377,120.64647204906962,jittered
2018-01-17,14,臺中市龍井區臺灣大道5段,龍井區,住宅竊盜,1,24.204175733623266,120.53329468141904,jittered
2018-01-17,15,臺中市梧棲區中央路1段,梧棲區,住宅竊盜,1,24.242592121466423,120.52881933331457,jittered
2018-01-20,0,臺中市豐原區同安街,豐原區,住宅竊盜,1,24.249505523952067,120.71432578200844,jittered
2018-01-21,20,臺中市大肚區自由路,大肚區,住宅竊盜,1,24.153595676051964,120.52218565791385,jittered
2018-01-24,8,臺中市西屯區弘孝路,西屯區,住宅竊盜,1,24.180847048007152,120.62013932291872,jittered
2018-01-24,12,臺中市西屯區長安路二段122巷,西屯區,住宅竊盜,1,24.17744943984978,120.6154864326314,jittered
2018-01-24,13,臺中市神岡區社口街336巷,神岡區,住宅竊盜,1,24.26898500318198,120.66770060341324,jittered
2018-01-24,22,臺中市大里區大明路223巷,大里區,住宅竊盜,1,24.106788869548147,120.67587195835958,jittered
2018-02-04,17,臺中市潭子區崇德路五段,潭子區,住宅竊盜,1,24.221284174627606,120.70272519481743,jittered
2018-02-06,8,臺中市北屯區東山路1段140巷,北屯區,住宅竊盜,1,24.20014981711756,120.7081166255669,jittered
2018-02-06,11,臺中市東勢區埤頭里石城街石山巷,東勢區,住宅竊盜,1,24.23721855219854,120.83728486512561,jittered
2018-02-07,10,臺中市西屯區安和一街,西屯區,住宅竊盜,1,24.18590765080541,120.6076572875574,jittered
2018-02-08,15,臺中市南屯區文山里寶山二街,南屯區,住宅竊盜,1,24.142565392887942,120.59686399080978,jittered
2018-02-09,8,臺中市南區南門路59巷,南區,住宅竊盜,1,24.10658497505432,120.66235152901365,jittered
2018-02-10,12,臺中市大雅區楓林街,大雅區,住宅竊盜,1,24.227247989130557,120.65086060511543,jittered
2018-02-10,19,臺中市潭子區勝利十二街51巷,潭子區,住宅竊盜,1,24.207116251889182,120.70603525867696,jittered
2018-02-11,0,臺中市西屯區臺灣大道2段,西屯區,住宅竊盜,1,24.175734415560115,120.60510894436514,jittered
2018-02-15,14,臺中市北區英才路262巷,北區,住宅竊盜,1,24.154328086663284,120.69042586721405,jittered
2018-02-15,17,臺中市南區忠明南路730巷,南區,住宅竊盜,1,24.122081134021567,120.66291477892618,jittered
2018-02-16,18,臺中市北屯區松和里4鄰崇德二路1段,北屯區,住宅竊盜,1,24.21110318326985,120.67346017303157,jittered
2018-02-17,5,臺中市北屯區軍福十六路,北屯區,住宅竊盜,1,24.199895069811117,120.69546156636444,jittered
2018-02-18,17,臺中市大雅區雅潭路3段355巷,大雅區,住宅竊盜,1,24.225328774529494,120.64153918957854,jittered
2018-02-20,0,臺中市南區三民西路,南區,住宅竊盜,1,24.127766581566256,120.6736665164002,jittered
2018-02-21,10,臺中市霧峰區錦州路401巷,霧峰區,住宅竊盜,1,24.07517126822042,120.69522207014073,jittered
2018-02-21,19,臺中市北屯區天津路4段,北屯區,住宅竊盜,1,24.165192639536766,120.69243399275886,jittered
2018-02-22,1,臺中市北屯區天津路4段,北屯區,住宅竊盜,1,24.194822659916415,120.68079309502403,jittered
2018-02-23,2,臺中市大雅區通山路,大雅區,住宅竊盜,1,24.222765646617724,120.6507160362866,jittered
2018-02-24,4,臺中市神岡區新興路115巷,神岡區,住宅竊盜,1,24.25243476990808,120.67635653746655,jittered
2018-02-24,21,臺中市南區三民西路,南區,住宅竊盜,1,24.11950518129829,120.65164109610176,jittered
2018-02-25,10,臺中市北屯區經貿二路貿易巷,北屯區,住宅竊盜,1,24.163406381529438,120.67866224454939,jittered
2018-02-25,21,臺中市北屯區天祥街229巷,北屯區,住宅竊盜,1,24.172563430431268,120.71006974997947,jittered
2018-02-26,9,臺中市潭子區大成街一巷,潭子區,住宅竊盜,1,24.21960987914268,120.7065988716801,jittered
2018-02-27,14,臺中市西區向上路1段17巷,西區,住宅竊盜,1,24.134069596939817,120.6582991214502,jittered
2018-03-04,18,臺中市西屯區大鵬里11鄰長安路2段71巷,西屯區,住宅竊盜,1,24.20428705274012,120.63408472956395,jittered
2018-03-11,12,臺中市中區綠川西街,中區,住宅竊盜,1,24.13859714974214,120.68075277448952,jittered
2018-03-12,10,臺中市太平區大源十九街2巷,太平區,住宅竊盜,1,24.135188110750633,120.70533136652222,jittered
2018-03-20,18,臺中市烏日區學田路便行巷,烏日區,住宅竊盜,1,24.109360784191228,120.61812567621405,jittered
2018-03-21,2,臺中市西屯區文心路3段,西屯區,住宅竊盜,1,24.176952918106796,120.62601246434113,jittered
2018-03-23,8,臺中市大雅區東大路二段,大雅區,住宅竊盜,1,24.235530168916103,120.64994217161282,jittered
2018-03-27,2,臺中市南屯區文山里向上路5段70巷,南屯區,住宅竊盜,1,24.124826004520216,120.59746536903816,jittered
2018-03-28,22,臺中市西屯區逢甲路20巷,西屯區,住宅竊盜,1,24.183555022961084,120.60254622657887,jittered
2018-03-29,5,臺中市神岡區豐社路50巷,神岡區,住宅竊盜,1,24.26072289618227,120.67580132288066,jittered
2018-03-29,11,臺中市西屯區台灣大道三段,西屯區,住宅竊盜,1,24.177027516577883,120.6082972020894,jittered
2018-03-29,15,臺中市北屯區熱河路2段,北屯區,住宅竊盜,1,24.175811354015302,120.67940674966805,jittered
2018-03-31,11,臺中市西屯區西平里7鄰西安街277巷,西屯區,住宅竊盜,1,24.2065,120.62936501422898,jittered
2018-04-03,6,臺中市豐原區愛國街,豐原區,住宅竊盜,1,24.2503928659686,120.72824670513657,jittered
2018-04-03,14,臺中市北區自強街36巷,北區,住宅竊盜,1,24.158710651666695,120.6804022997035,jittered
2018-04-04,18,臺中市北屯區和順路,北屯區,住宅竊盜,1,24.171723894944,120.66945641578543,jittered
2018-04-05,23,臺中市豐原區慈龍街,豐原區,住宅竊盜,1,24.240604071411806,120.71683330689561,jittered
2018-04-06,20,臺中市北區陝西東三街,北區,住宅竊盜,1,24.162929493756344,120.67127201382858,jittered
2018-04-08,1,臺中市神岡區民生路,神岡區,住宅竊盜,1,24.258510581776644,120.6671934342255,jittered
2018-04-09,2,臺中市南屯區文山里向上路5段,南屯區,住宅竊盜,1,24.123342822207206,120.60152145016612,jittered
2018-04-10,18,臺中市北區文昌東一街,北區,住宅竊盜,1,24.16231996925889,120.68109881606973,jittered
2018-04-10,22,臺中市豐原區田心路2段247巷,豐原區,住宅竊盜,1,24.239871857528147,120.70583873887493,jittered
2018-04-10,22,臺中市豐原區田心路2段247巷,豐原區,住宅竊盜,1,24.249263582934518,120.71758079850655,jittered
2018-04-12,9,臺中市北屯區文昌東六街125巷,北屯區,住宅竊盜,1,24.161606862820364,120.67957798434979,jittered
2018-04-12,12,臺中市北屯區松竹路二段,北屯區,住宅竊盜,1,24.17651471686323,120.6733684332386,jittered
2018-04-13,10,臺中市西屯區光明路,西屯區,住宅竊盜,1,24.191642695544797,120.60341053341992,jittered
2018-04-19,12,臺中市豐原區豐勢路二段332巷,豐原區,住宅竊盜,1,24.235079621174993,120.72041793129259,jittered
2018-04-29,2,臺中市東區三賢街,東區,住宅竊盜,1,24.138152595187755,120.70311329859813,jittered
2018-05-02,23,臺中市東勢區埤頭里石城街石山巷,東勢區,住宅竊盜,1,24.238878781466003,120.82569332067737,jittered
2018-05-05,16,臺中市北區柳川西路,北區,住宅竊盜,1,24.155205741774658,120.6840163573934,jittered
2018-05-06,7,臺中市大雅區昌平路四段282北三巷,大雅區,住宅竊盜,1,24.22054722119743,120.6316318286755,jittered
2018-05-07,3,臺中市豐原區水源路,豐原區,住宅竊盜,1,24.245336327589865,120.7171862718054,jittered
2018-05-09,2,臺中市北區衛道路35巷,北區,住宅竊盜,1,24.159293309842013,120.68507394194508,jittered
2018-05-09,13,臺中市神岡區福成路,神岡區,住宅竊盜,1,24.24986961437491,120.6453,jittered
2018-05-12,12,臺中市豐原區三豐路二段272巷,豐原區,住宅竊盜,1,24.25192651226271,120.71844084014194,jittered
2018-05-12,19,臺中市豐原區北陽三街,豐原區,住宅竊盜,1,24.238959567129566,120.71314315150482,jittered
2018-05-18,21,臺中市西屯區漢口路2段,西屯區,住宅竊盜,1,24.179101419917746,120.61925187383059,jittered
2018-05-20,17,臺中市西屯區臺灣大道四段,西屯區,住宅竊盜,1,24.183497286670153,120.61801967986278,jittered
2018-05-21,10,臺中市石岡區明德路,石岡區,住宅竊盜,1,24.270609798272442,120.7808689054884,jittered
2018-05-22,18,臺中市清水區武鹿里公正路,清水區,住宅竊盜,1,24.27513961460932,120.55242671080202,jittered
2018-05-23,20,臺中市北屯區文昌東四街80巷,北屯區,住宅竊盜,1,24.180451602999245,120.69056511903864,jittered
2018-05-24,12,臺中市南區忠孝路,南區,住宅竊盜,1,24.111120920902387,120.67964320171997,jittered
2018-05-26,7,臺中市北區武昌路,北區,住宅竊盜,1,24.15975539282293,120.69102970068826,jittered
2018-05-26,8,臺中市龍井區遊園北路,龍井區,住宅竊盜,1,24.172466769386638,120.54745092520399,jittered
2018-05-28,0,臺中市龍井區遊園南路101巷,龍井區,住宅竊盜,1,24.191964374422202,120.56100642395805,jittered
2018-05-28,9,臺中市北區武昌路,北區,住宅竊盜,1,24.155421513599755,120.68600775481998,jittered
2018-05-28,13,臺中市北區文化路,北區,住宅竊盜,1,24.155882058737692,120.67954497965044,jittered
2018-05-30,11,臺中市梧棲區自強二街28巷,梧棲區,住宅竊盜,1,24.24,120.53471666528816,jittered
2018-05-30,19,臺中市北區三民路3段307巷,北區,住宅竊盜,1,24.159892464043974,120.67928323842168,jittered
2018-06-02,0,臺中市南屯區文山里保安八街,南屯區,住宅竊盜,1,24.113914626526732,120.59389072453455,jittered
2018-06-05,16,臺中市北區太原路2段,北區,住宅竊盜,1,24.159693201015642,120.67390316728142,jittered
2018-06-06,20,臺中市神岡區神清路169巷,神岡區,住宅竊盜,1,24.244219626069867,120.66854179272026,jittered
2018-06-07,21,臺中市大甲區蔣公路,大甲區,住宅竊盜,1,24.336506231162684,120.61402566487591,jittered
2018-06-11,11,臺中市神岡區中山路667巷,神岡區,住宅竊盜,1,24.273500677032853,120.67503822895348,jittered
2018-06-16,13,臺中市南屯區春社里永春南路41巷,南屯區,住宅竊盜,1,24.129596682399907,120.6335249075089,jittered
2018-06-17,0,臺中市中區興中街,中區,住宅竊盜,1,24.1356,120.68223275859286,jittered
2018-06-18,22,臺中市烏日區溪南路2段,烏日區,住宅竊盜,1,24.114789985951234,120.63367907801033,jittered
2018-06-22,11,臺中市大甲區薰風里中山路1段,大甲區,住宅竊盜,1,24.353682529938887,120.63123003519418,jittered
2018-06-24,10,臺中市南屯區春社里永春路,南屯區,住宅竊盜,1,24.138381189760448,120.60789817131844,jittered
2018-06-28,3,臺中市北區梅亭街,北區,住宅竊盜,1,24.162407029601606,120.67914986855114,jittered
2018-07-02,14,臺中市神岡區新庄里中平路240巷,神岡區,住宅竊盜,1,24.264100365286613,120.67342509500008,jittered
2018-07-04,2,臺中市龍井區龍社路17巷,龍井區,住宅竊盜,1,24.192849455713066,120.55915732642657,jittered
2018-07-06,8,臺中市西屯區寧夏路89巷,西屯區,住宅竊盜,1,24.187590596535447,120.62369975407387,jittered
2018-07-06,20,臺中市大肚區榮華街22巷,大肚區,住宅竊盜,1,24.17162427710122,120.54479773128362,jittered
2018-07-07,4,臺中市南屯區田心里田心北二巷,南屯區,住宅竊盜,1,24.137006143949115,120.62138286369242,jittered
2018-07-09,12,臺中市北區水源街31巷,北區,住宅竊盜,1,24.163396249944082,120.68096496541341,jittered
2018-07-11,11,臺中市大雅區雅環路二段64巷,大雅區,住宅竊盜,1,24.236418335702837,120.63897335331522,jittered
2018-07-13,6,臺中市西區中美街,西區,住宅竊盜,1,24.13340933987121,120.6705616487491,jittered
2018-07-13,18,臺中市北區漢口路3段,北區,住宅竊盜,1,24.161378428525023,120.68209056098728,jittered
2018-07-14,3,臺中市大雅區永和路,大雅區,住宅竊盜,1,24.21396415430698,120.64738774887277,jittered
2018-07-17,4,臺中市南屯區豐樂里萬和路1段,南屯區,住宅竊盜,1,24.135521549584325,120.60687604130206,jittered
2018-07-17,9,臺中市南區大慶街2段31巷,南區,住宅竊盜,1,24.13365368334394,120.65830375799692,jittered
2018-07-29,11,臺中市西屯區福星路,西屯區,住宅竊盜,1,24.18386412855486,120.61099047548245,jittered
2018-07-29,14,臺中市北區太原路2段,北區,住宅竊盜,1,24.158376436913066,120.69331432402834,jittered
2018-08-06,0,臺中市豐原區田心路二段267巷,豐原區,住宅竊盜,1,24.23232636536016,120.71397839118748,jittered
2018-08-07,12,臺中市東區精武東路186巷,東區,住宅竊盜,1,24.1528,120.7034423318604,jittered
2018-08-08,3,臺中市大雅區神林路一段,大雅區,住宅竊盜,1,24.238965879654252,120.64255880588442,jittered
2018-08-08,15,臺中市北屯區新興路16巷,北屯區,住宅竊盜,1,24.17980042611059,120.69077252600323,jittered
2018-08-09,22,臺中市西屯區西屯路二段,西屯區,住宅竊盜,1,24.197803189480453,120.61198770423394,jittered
2018-08-11,20,臺中市北屯區后庄路,北屯區,住宅竊盜,1,24.18768995934372,120.7021981014682,jittered
2018-08-13,16,臺中市梧棲區梧北路82巷,梧棲區,住宅竊盜,1,24.27,120.53962536411794,jittered
2018-08-14,2,臺中市西屯區西屯路2段,西屯區,住宅竊盜,1,24.173339938275046,120.61445993191833,jittered
2018-08-21,2,臺中市龍井區茄投路1段,龍井區,住宅竊盜,1,24.19870662639298,120.5603589915406,jittered
2018-08-26,10,臺中市西屯區福科路961巷,西屯區,住宅竊盜,1,24.180678083623373,120.60668307724275,jittered
2018-08-31,19,臺中市東區十甲東二街,東區,住宅竊盜,1,24.145811775220498,120.69215100280539,jittered
2018-09-01,0,臺中市南屯區溝墘里大正街,南屯區,住宅竊盜,1,24.11445522563483,120.62218331745532,jittered
2018-09-03,14,臺中市東區和平街228巷,東區,住宅竊盜,1,24.13749028432578,120.69887855146004,jittered
2018-09-03,23,臺中市西區博館二街211巷,西區,住宅竊盜,1,24.140850038257852,120.66275495150188,jittered
2018-09-04,10,臺中市神岡區文政街176巷,神岡區,住宅竊盜,1,24.259413129563864,120.6853,jittered
2018-09-09,23,臺中市西區樂群街,西區,住宅竊盜,1,24.13564765492644,120.6623911143173,jittered
2018-09-10,19,臺中市神岡區民生路25巷,神岡區,住宅竊盜,1,24.253265040473945,120.65169829140379,jittered
2018-09-10,20,臺中市神岡區豐洲路332巷,神岡區,住宅竊盜,1,24.27484437925867,120.68220115572134,jittered
2018-09-12,12,臺中市北屯區文心路4段,北屯區,住宅竊盜,1,24.174863792477996,120.68140675849205,jittered
2018-09-12,15,臺中市南屯區寶山里寶山東二街19巷,南屯區,住宅竊盜,1,24.146830220164517,120.60214363015967,jittered
2018-09-13,10,臺中市北屯區文心路4段,北屯區,住宅竊盜,1,24.183284140170286,120.69883358550274,jittered
2018-09-14,1,臺中市北屯區祥順一街112巷,北屯區,住宅竊盜,1,24.17604158750099,120.67152639480351,jittered
2018-09-14,16,臺中市西屯區福上巷214弄,西屯區,住宅竊盜,1,24.182266514906754,120.60790370648209,jittered
2018-09-14,17,臺中市北屯區陳平路123巷,北屯區,住宅竊盜,1,24.1732351001602,120.67349308831078,jittered
2018-09-15,3,臺中市東區復興路4段,東區,住宅竊盜,1,24.133303794490025,120.69763692935061,jittered
2018-09-15,14,臺中市北區英士路,北區,住宅竊盜,1,24.151919959238327,120.6801468694841,jittered
2018-09-15,21,臺中市南屯區三厝里三和街,南屯區,住宅竊盜,1,24.151552645842138,120.61631212624322,jittered
2018-09-21,20,臺中市北屯區崇德六路,北屯區,住宅竊盜,1,24.177954416116563,120.68072508700752,jittered
2018-09-22,21,臺中市北屯區長生巷,北屯區,住宅竊盜,1,24.17975725270402,120.70086282065364,jittered
2018-09-26,9,臺中市大雅區西村路,大雅區,住宅竊盜,1,24.226087259484423,120.65342612191988,jittered
2018-09-27,3,臺中市南屯區大誠里東興東街,南屯區,住宅竊盜,1,24.14380526482762,120.58486456216706,jittered
2018-09-27,4,臺中市西區忠義街38巷,西區,住宅竊盜,1,24.143424486119912,120.66267113410889,jittered
2018-09-28,2,臺中市北區文昌東一街,北區,住宅竊盜,1,24.16455121625415,120.67702510263632,jittered
2018-09-28,2,臺中市西區五權三街,西區,住宅竊盜,1,24.142860109256223,120.65180955736933,jittered
2018-09-30,12,臺中市大雅區永和路,大雅區,住宅竊盜,1,24.227490164418846,120.64492935210208,jittered
2018-10-01,8,臺中市北屯區東山路1段,北屯區,住宅竊盜,1,24.183320284447124,120.7056468454773,jittered
2018-10-01,19,臺中市龍井區臺灣大道五段3巷,龍井區,住宅竊盜,1,24.206033401362273,120.55142026067801,jittered
2018-10-02,11,臺中市龍井區舊車路7巷,龍井區,住宅竊盜,1,24.192053776834772,120.54834578435481,jittered
2018-10-08,3,臺中市西屯區中康街,西屯區,住宅竊盜,1,24.1565,120.63727085334315,jittered
2018-10-08,18,臺中市豐原區圓環北路1段226巷,豐原區,住宅竊盜,1,24.27,120.72161234588603,jittered
2018-10-18,3,臺中市豐原區豐年路262巷,豐原區,住宅竊盜,1,24.26095601488767,120.7122316170095,jittered
2018-10-20,19,臺中市大雅區建興路,大雅區,住宅竊盜,1,24.23046708211007,120.66648680132162,jittered
2018-10-22,5,臺中市豐原區豐原里007鄰新生北路,豐原區,住宅竊盜,1,24.256807302948477,120.698391403877,jittered
2018-10-23,6,臺中市北屯區后庄一街,北屯區,住宅竊盜,1,24.2120208904099,120.69015129106083,jittered
2018-10-23,15,臺中市龍井區茄投路35號,龍井區,住宅竊盜,1,24.18679005818689,120.54179964149249,jittered
2018-10-24,1,臺中市豐原區南陽路301巷,豐原區,住宅竊盜,1,24.26442568219896,120.7276909905419,jittered
2018-10-24,4,臺中市南屯區新生里五權西路2段1266巷,南屯區,住宅竊盜,1,24.147216858031705,120.61535119952303,jittered
2018-10-29,11,臺中市南屯區三義里大業路,南屯區,住宅竊盜,1,24.139750666889416,120.62110041106315,jittered
2018-10-29,12,臺中市南屯區三義里大業路,南屯區,住宅竊盜,1,24.13581626118306,120.60812162811887,jittered
2018-10-29,22,臺中市北區健行路865巷,北區,住宅竊盜,1,24.158697315301236,120.67124975873784,jittered
2018-10-31,21,臺中市西屯區河南路二段,西屯區,住宅竊盜,1,24.18570088141019,120.61718596174248,jittered
2018-11-01,13,臺中市南屯區春社里忠勇路,南屯區,住宅竊盜,1,24.12450775191996,120.62503240002658,jittered
2018-11-01,20,臺中市豐原區中興里2鄰三路合作新路,豐原區,住宅竊盜,1,24.23689459276792,120.73769999999999,jittered
2018-11-03,9,臺中市北屯區文心路4段,北屯區,住宅竊盜,1,24.181439161529187,120.68159303379085,jittered
2018-11-03,14,臺中市西區府後街,西區,住宅竊盜,1,24.143852193745875,120.65900339366847,jittered
2018-11-06,13,臺中市大雅區雅環路一段154巷,大雅區,住宅竊盜,1,24.216229265727257,120.6426781688886,jittered
2018-11-10,15,臺中市西屯區,西屯區,住宅竊盜,1,24.198376961532656,120.60172340922905,jittered
2018-11-10,17,臺中市西區日盛街,西區,住宅竊盜,1,24.13918537037756,120.66414587056764,jittered
2018-11-10,18,臺中市西屯區大河里5鄰福上路,西屯區,住宅竊盜,1,24.16992774492288,120.59635934081189,jittered
2018-11-13,10,臺中市南屯區豐樂里永春東三路,南屯區,住宅竊盜,1,24.14606913911702,120.61035128473829,jittered
2018-11-13,21,臺中市東區富榮街,東區,住宅竊盜,1,24.122799999999998,120.71339282684971,jittered
2018-11-18,18,臺中市北屯區梅川東路五段,北屯區,住宅竊盜,1,24.181888540374437,120.70334965938841,jittered
2018-11-26,20,臺中市潭子區福潭路559巷,潭子區,住宅竊盜,1,24.21839717158541,120.70783680520745,jittered
2018-11-27,13,臺中市西屯區寶慶街50巷,西屯區,住宅竊盜,1,24.16078744735064,120.60770995703997,jittered
2018-12-01,20,臺中市東區十勇街,東區,住宅竊盜,1,24.135350730876493,120.70217950922675,jittered
2018-12-02,8,臺中市潭子區中山路3段483巷,潭子區,住宅竊盜,1,24.21415732399268,120.69524156702703,jittered
2018-12-11,0,臺中市西屯區市政南一路,西屯區,住宅竊盜,1,24.199520293013073,120.59530794663776,jittered
2018-12-11,13,臺中市豐原區北陽路450巷,豐原區,住宅竊盜,1,24.25755975363908,120.72580611921471,jittered
2018-12-11,15,臺中市清水區中社里建國路,清水區,住宅竊盜,1,24.267885282339098,120.5797599194566,jittered
2018-12-16,19,臺中市北屯區和祥七街,北屯區,住宅竊盜,1,24.206315482620653,120.6584,jittered
2018-12-18,10,臺中市霧峰區林森路,霧峰區,住宅竊盜,1,24.05718354253334,120.71447300511285,jittered
2018-12-19,18,臺中市北屯區崇德六路1段30巷,北屯區,住宅竊盜,1,24.17415159800859,120.67589860813764,jittered
2018-12-20,3,臺中市北屯區后庄路250巷,北屯區,住宅竊盜,1,24.168784479443342,120.68731669750373,jittered
2018-12-21,8,臺中市沙鹿區竹林里台灣大路7段432巷,沙鹿區,住宅竊盜,1,24.23786076514086,120.5507506369715,jittered
2018-12-24,13,臺中市西屯區西屯路二段,西屯區,住宅竊盜,1,24.18313773406576,120.63836268893157,jittered
2018-12-27,20,臺中市西屯區福上巷,西屯區,住宅竊盜,1,24.185755617342387,120.61186969143286,jittered
2018-12-30,1,臺中市北屯區太安中街17巷,北屯區,住宅竊盜,1,24.1524,120.7184,jittered
2018-12-30,1,臺中市北屯區景賢路,北屯區,住宅竊盜,1,24.211137102192925,120.69017111162454,jittered
